# file...... outputFiles/load:voltage_A.csv
# date...... Mon Apr  4 09:07:19 2016
# user...... mlunacek
# host...... (null)
# group..... class=load
# property.. measured_voltage_A
# limit..... 0
# interval.. 60
# timestamp,load_1,load_8,load_4,load_5,load_6,load_0,load_7,load_9,load_3,load_2
2013-07-01 04:24:00 UTC,+0+0d,+2428.9-3.02353d,+275.831-2.9244d,+0+0d,+0+0d,+2347.6-5.02319d,+2362.08-5.08438d,+2362.08-5.08438d,+2343.99-5.22752d,+2362.07-5.08397d
2013-07-01 04:25:00 UTC,+0+0d,+2428.9-3.02353d,+275.831-2.9244d,+0+0d,+0+0d,+2347.6-5.02319d,+2362.08-5.08438d,+2362.08-5.08438d,+2343.99-5.22752d,+2362.07-5.08397d
2013-07-01 04:26:00 UTC,+0+0d,+2428.9-3.02353d,+275.831-2.9244d,+0+0d,+0+0d,+2347.6-5.02319d,+2362.08-5.08438d,+2362.08-5.08438d,+2343.99-5.22752d,+2362.07-5.08397d
2013-07-01 04:27:00 UTC,+0+0d,+2428.9-3.02353d,+275.831-2.9244d,+0+0d,+0+0d,+2347.6-5.02319d,+2362.08-5.08438d,+2362.08-5.08438d,+2343.99-5.22752d,+2362.07-5.08397d
2013-07-01 04:28:00 UTC,+0+0d,+2428.9-3.02353d,+275.831-2.9244d,+0+0d,+0+0d,+2347.6-5.02319d,+2362.08-5.08438d,+2362.08-5.08438d,+2343.99-5.22752d,+2362.07-5.08397d
2013-07-01 04:29:00 UTC,+0+0d,+2428.9-3.02353d,+275.831-2.9244d,+0+0d,+0+0d,+2347.6-5.02319d,+2362.08-5.08438d,+2362.08-5.08438d,+2343.99-5.22752d,+2362.07-5.08397d
2013-07-01 04:30:00 UTC,+0+0d,+2428.9-3.02353d,+275.831-2.9244d,+0+0d,+0+0d,+2347.6-5.02319d,+2362.08-5.08438d,+2362.08-5.08438d,+2343.99-5.22752d,+2362.07-5.08397d
2013-07-01 04:31:00 UTC,+0+0d,+2428.9-3.02353d,+275.831-2.9244d,+0+0d,+0+0d,+2347.6-5.02319d,+2362.08-5.08438d,+2362.08-5.08438d,+2343.99-5.22752d,+2362.07-5.08397d
2013-07-01 04:32:00 UTC,+0+0d,+2428.9-3.02353d,+275.831-2.9244d,+0+0d,+0+0d,+2347.6-5.02319d,+2362.08-5.08438d,+2362.08-5.08438d,+2343.99-5.22752d,+2362.07-5.08397d
2013-07-01 04:33:00 UTC,+0+0d,+2428.9-3.02353d,+275.831-2.9244d,+0+0d,+0+0d,+2347.6-5.02319d,+2362.08-5.08438d,+2362.08-5.08438d,+2343.99-5.22752d,+2362.07-5.08397d
2013-07-01 04:34:00 UTC,+0+0d,+2428.9-3.02353d,+275.831-2.9244d,+0+0d,+0+0d,+2347.6-5.02319d,+2362.08-5.08438d,+2362.08-5.08438d,+2343.99-5.22752d,+2362.07-5.08397d
2013-07-01 04:35:00 UTC,+0+0d,+2428.9-3.02353d,+275.831-2.9244d,+0+0d,+0+0d,+2347.6-5.02319d,+2362.08-5.08438d,+2362.08-5.08438d,+2343.99-5.22752d,+2362.07-5.08397d
2013-07-01 04:36:00 UTC,+0+0d,+2428.9-3.02353d,+275.831-2.9244d,+0+0d,+0+0d,+2347.6-5.02319d,+2362.08-5.08438d,+2362.08-5.08438d,+2343.99-5.22752d,+2362.07-5.08397d
2013-07-01 04:37:00 UTC,+0+0d,+2428.9-3.02353d,+275.831-2.9244d,+0+0d,+0+0d,+2347.6-5.02319d,+2362.08-5.08438d,+2362.08-5.08438d,+2343.99-5.22752d,+2362.07-5.08397d
2013-07-01 04:38:00 UTC,+0+0d,+2428.9-3.02353d,+275.831-2.9244d,+0+0d,+0+0d,+2347.6-5.02319d,+2362.08-5.08438d,+2362.08-5.08438d,+2343.99-5.22752d,+2362.07-5.08397d
2013-07-01 04:39:00 UTC,+0+0d,+2428.9-3.02353d,+275.831-2.9244d,+0+0d,+0+0d,+2347.6-5.02319d,+2362.08-5.08438d,+2362.08-5.08438d,+2343.99-5.22752d,+2362.07-5.08397d
2013-07-01 04:40:00 UTC,+0+0d,+2428.9-3.02353d,+275.831-2.9244d,+0+0d,+0+0d,+2347.6-5.02319d,+2362.08-5.08438d,+2362.08-5.08438d,+2343.99-5.22752d,+2362.07-5.08397d
2013-07-01 04:41:00 UTC,+0+0d,+2428.9-3.02353d,+275.831-2.9244d,+0+0d,+0+0d,+2347.6-5.02319d,+2362.08-5.08438d,+2362.08-5.08438d,+2343.99-5.22752d,+2362.07-5.08397d
2013-07-01 04:42:00 UTC,+0+0d,+2428.9-3.02353d,+275.831-2.9244d,+0+0d,+0+0d,+2347.6-5.02319d,+2362.08-5.08438d,+2362.08-5.08438d,+2343.99-5.22752d,+2362.07-5.08397d
2013-07-01 04:43:00 UTC,+0+0d,+2428.9-3.02353d,+275.831-2.9244d,+0+0d,+0+0d,+2347.6-5.02319d,+2362.08-5.08438d,+2362.08-5.08438d,+2343.99-5.22752d,+2362.07-5.08397d
2013-07-01 04:44:00 UTC,+0+0d,+2428.9-3.02353d,+275.831-2.9244d,+0+0d,+0+0d,+2347.6-5.02319d,+2362.08-5.08438d,+2362.08-5.08438d,+2343.99-5.22752d,+2362.07-5.08397d
2013-07-01 04:45:00 UTC,+0+0d,+2428.9-3.02353d,+275.831-2.9244d,+0+0d,+0+0d,+2347.6-5.02319d,+2362.08-5.08438d,+2362.08-5.08438d,+2343.99-5.22752d,+2362.07-5.08397d
2013-07-01 04:46:00 UTC,+0+0d,+2428.9-3.02353d,+275.831-2.9244d,+0+0d,+0+0d,+2347.6-5.02319d,+2362.08-5.08438d,+2362.08-5.08438d,+2343.99-5.22752d,+2362.07-5.08397d
2013-07-01 04:47:00 UTC,+0+0d,+2428.9-3.02353d,+275.831-2.9244d,+0+0d,+0+0d,+2347.6-5.02319d,+2362.08-5.08438d,+2362.08-5.08438d,+2343.99-5.22752d,+2362.07-5.08397d
2013-07-01 04:48:00 UTC,+0+0d,+2428.9-3.02353d,+275.831-2.9244d,+0+0d,+0+0d,+2347.6-5.02319d,+2362.08-5.08438d,+2362.08-5.08438d,+2343.99-5.22752d,+2362.07-5.08397d
2013-07-01 04:49:00 UTC,+0+0d,+2428.9-3.02353d,+275.831-2.9244d,+0+0d,+0+0d,+2347.6-5.02319d,+2362.08-5.08438d,+2362.08-5.08438d,+2343.99-5.22752d,+2362.07-5.08397d
2013-07-01 04:50:00 UTC,+0+0d,+2428.9-3.02353d,+275.831-2.9244d,+0+0d,+0+0d,+2347.6-5.02319d,+2362.08-5.08438d,+2362.08-5.08438d,+2343.99-5.22752d,+2362.07-5.08397d
2013-07-01 04:51:00 UTC,+0+0d,+2428.9-3.02353d,+275.831-2.9244d,+0+0d,+0+0d,+2347.6-5.02319d,+2362.08-5.08438d,+2362.08-5.08438d,+2343.99-5.22752d,+2362.07-5.08397d
2013-07-01 04:52:00 UTC,+0+0d,+2428.9-3.02353d,+275.831-2.9244d,+0+0d,+0+0d,+2347.6-5.02319d,+2362.08-5.08438d,+2362.08-5.08438d,+2343.99-5.22752d,+2362.07-5.08397d
2013-07-01 04:53:00 UTC,+0+0d,+2428.9-3.02353d,+275.831-2.9244d,+0+0d,+0+0d,+2347.6-5.02319d,+2362.08-5.08438d,+2362.08-5.08438d,+2343.99-5.22752d,+2362.07-5.08397d
2013-07-01 04:54:00 UTC,+0+0d,+2428.9-3.02353d,+275.831-2.9244d,+0+0d,+0+0d,+2347.6-5.02319d,+2362.08-5.08438d,+2362.08-5.08438d,+2343.99-5.22752d,+2362.07-5.08397d
2013-07-01 04:55:00 UTC,+0+0d,+2428.9-3.02353d,+275.831-2.9244d,+0+0d,+0+0d,+2347.6-5.02319d,+2362.08-5.08438d,+2362.08-5.08438d,+2343.99-5.22752d,+2362.07-5.08397d
2013-07-01 04:56:00 UTC,+0+0d,+2428.9-3.02353d,+275.831-2.9244d,+0+0d,+0+0d,+2347.6-5.02319d,+2362.08-5.08438d,+2362.08-5.08438d,+2343.99-5.22752d,+2362.07-5.08397d
2013-07-01 04:57:00 UTC,+0+0d,+2428.9-3.02353d,+275.831-2.9244d,+0+0d,+0+0d,+2347.6-5.02319d,+2362.08-5.08438d,+2362.08-5.08438d,+2343.99-5.22752d,+2362.07-5.08397d
2013-07-01 04:58:00 UTC,+0+0d,+2428.9-3.02353d,+275.831-2.9244d,+0+0d,+0+0d,+2347.6-5.02319d,+2362.08-5.08438d,+2362.08-5.08438d,+2343.99-5.22752d,+2362.07-5.08397d
2013-07-01 04:59:00 UTC,+0+0d,+2428.9-3.02353d,+275.831-2.9244d,+0+0d,+0+0d,+2347.6-5.02319d,+2362.08-5.08438d,+2362.08-5.08438d,+2343.99-5.22752d,+2362.07-5.08397d
2013-07-01 05:00:00 UTC,+0+0d,+2428.9-3.02353d,+275.831-2.9244d,+0+0d,+0+0d,+2347.6-5.02319d,+2362.08-5.08438d,+2362.08-5.08438d,+2343.99-5.22752d,+2362.07-5.08397d
2013-07-01 05:01:00 UTC,+0+0d,+2428.9-3.02353d,+275.831-2.9244d,+0+0d,+0+0d,+2347.6-5.02319d,+2362.08-5.08438d,+2362.08-5.08438d,+2343.99-5.22752d,+2362.07-5.08397d
2013-07-01 05:02:00 UTC,+0+0d,+2428.9-3.02353d,+275.831-2.9244d,+0+0d,+0+0d,+2347.6-5.02319d,+2362.08-5.08438d,+2362.08-5.08438d,+2343.99-5.22752d,+2362.07-5.08397d
2013-07-01 05:03:00 UTC,+0+0d,+2428.9-3.02353d,+275.831-2.9244d,+0+0d,+0+0d,+2347.6-5.02319d,+2362.08-5.08438d,+2362.08-5.08438d,+2343.99-5.22752d,+2362.07-5.08397d
2013-07-01 05:04:00 UTC,+0+0d,+2428.9-3.02353d,+275.831-2.9244d,+0+0d,+0+0d,+2347.6-5.02319d,+2362.08-5.08438d,+2362.08-5.08438d,+2343.99-5.22752d,+2362.07-5.08397d
2013-07-01 05:05:00 UTC,+0+0d,+2428.9-3.02353d,+275.831-2.9244d,+0+0d,+0+0d,+2347.6-5.02319d,+2362.08-5.08438d,+2362.08-5.08438d,+2343.99-5.22752d,+2362.07-5.08397d
2013-07-01 05:06:00 UTC,+0+0d,+2428.9-3.02353d,+275.831-2.9244d,+0+0d,+0+0d,+2347.6-5.02319d,+2362.08-5.08438d,+2362.08-5.08438d,+2343.99-5.22752d,+2362.07-5.08397d
2013-07-01 05:07:00 UTC,+0+0d,+2428.91-3.02404d,+275.842-2.92337d,+0+0d,+0+0d,+2347.56-5.02297d,+2362.04-5.0842d,+2362.04-5.0842d,+2343.97-5.22718d,+2362.04-5.08379d
2013-07-01 05:08:00 UTC,+0+0d,+2428.91-3.02404d,+275.842-2.92337d,+0+0d,+0+0d,+2347.56-5.02297d,+2362.04-5.0842d,+2362.04-5.0842d,+2343.97-5.22718d,+2362.04-5.08379d
2013-07-01 05:09:00 UTC,+0+0d,+2428.91-3.02404d,+275.842-2.92337d,+0+0d,+0+0d,+2347.56-5.02297d,+2362.04-5.0842d,+2362.04-5.0842d,+2343.97-5.22718d,+2362.04-5.08379d
2013-07-01 05:10:00 UTC,+0+0d,+2428.91-3.02404d,+275.842-2.92337d,+0+0d,+0+0d,+2347.56-5.02297d,+2362.04-5.0842d,+2362.04-5.0842d,+2343.97-5.22718d,+2362.04-5.08379d
2013-07-01 05:11:00 UTC,+0+0d,+2428.91-3.02404d,+275.842-2.92337d,+0+0d,+0+0d,+2347.56-5.02297d,+2362.04-5.0842d,+2362.04-5.0842d,+2343.97-5.22718d,+2362.04-5.08379d
2013-07-01 05:12:00 UTC,+0+0d,+2428.91-3.02404d,+275.842-2.92337d,+0+0d,+0+0d,+2347.56-5.02297d,+2362.04-5.0842d,+2362.04-5.0842d,+2343.97-5.22718d,+2362.04-5.08379d
2013-07-01 05:13:00 UTC,+0+0d,+2428.91-3.02404d,+275.842-2.92337d,+0+0d,+0+0d,+2347.56-5.02297d,+2362.04-5.0842d,+2362.04-5.0842d,+2343.97-5.22718d,+2362.04-5.08379d
2013-07-01 05:14:00 UTC,+0+0d,+2428.91-3.02404d,+275.842-2.92337d,+0+0d,+0+0d,+2347.56-5.02297d,+2362.04-5.0842d,+2362.04-5.0842d,+2343.97-5.22718d,+2362.04-5.08379d
2013-07-01 05:15:00 UTC,+0+0d,+2428.91-3.02404d,+275.842-2.92337d,+0+0d,+0+0d,+2347.56-5.02297d,+2362.04-5.0842d,+2362.04-5.0842d,+2343.97-5.22718d,+2362.04-5.08379d
2013-07-01 05:16:00 UTC,+0+0d,+2428.91-3.02404d,+275.842-2.92337d,+0+0d,+0+0d,+2347.56-5.02297d,+2362.04-5.0842d,+2362.04-5.0842d,+2343.97-5.22718d,+2362.04-5.08379d
2013-07-01 05:17:00 UTC,+0+0d,+2428.91-3.02404d,+275.842-2.92337d,+0+0d,+0+0d,+2347.56-5.02297d,+2362.04-5.0842d,+2362.04-5.0842d,+2343.97-5.22718d,+2362.04-5.08379d
2013-07-01 05:18:00 UTC,+0+0d,+2428.91-3.02404d,+275.842-2.92337d,+0+0d,+0+0d,+2347.56-5.02297d,+2362.04-5.0842d,+2362.04-5.0842d,+2343.97-5.22718d,+2362.04-5.08379d
2013-07-01 05:19:00 UTC,+0+0d,+2428.91-3.02404d,+275.842-2.92337d,+0+0d,+0+0d,+2347.56-5.02297d,+2362.04-5.0842d,+2362.04-5.0842d,+2343.97-5.22718d,+2362.04-5.08379d
2013-07-01 05:20:00 UTC,+0+0d,+2428.91-3.02404d,+275.842-2.92337d,+0+0d,+0+0d,+2347.56-5.02297d,+2362.04-5.0842d,+2362.04-5.0842d,+2343.97-5.22718d,+2362.04-5.08379d
2013-07-01 05:21:00 UTC,+0+0d,+2428.91-3.02404d,+275.842-2.92337d,+0+0d,+0+0d,+2347.56-5.02297d,+2362.04-5.0842d,+2362.04-5.0842d,+2343.97-5.22718d,+2362.04-5.08379d
2013-07-01 05:22:00 UTC,+0+0d,+2428.91-3.02404d,+275.842-2.92337d,+0+0d,+0+0d,+2347.56-5.02297d,+2362.04-5.0842d,+2362.04-5.0842d,+2343.97-5.22718d,+2362.04-5.08379d
2013-07-01 05:23:00 UTC,+0+0d,+2428.91-3.02404d,+275.842-2.92337d,+0+0d,+0+0d,+2347.56-5.02297d,+2362.04-5.0842d,+2362.04-5.0842d,+2343.97-5.22718d,+2362.04-5.08379d
2013-07-01 05:24:00 UTC,+0+0d,+2428.91-3.02404d,+275.842-2.92337d,+0+0d,+0+0d,+2347.56-5.02297d,+2362.04-5.0842d,+2362.04-5.0842d,+2343.97-5.22718d,+2362.04-5.08379d
2013-07-01 05:25:00 UTC,+0+0d,+2428.91-3.02404d,+275.842-2.92337d,+0+0d,+0+0d,+2347.56-5.02297d,+2362.04-5.0842d,+2362.04-5.0842d,+2343.97-5.22718d,+2362.04-5.08379d
2013-07-01 05:26:00 UTC,+0+0d,+2428.91-3.02404d,+275.842-2.92337d,+0+0d,+0+0d,+2347.56-5.02297d,+2362.04-5.0842d,+2362.04-5.0842d,+2343.97-5.22718d,+2362.04-5.08379d
2013-07-01 05:27:00 UTC,+0+0d,+2428.91-3.02404d,+275.842-2.92337d,+0+0d,+0+0d,+2347.56-5.02297d,+2362.04-5.0842d,+2362.04-5.0842d,+2343.97-5.22718d,+2362.04-5.08379d
2013-07-01 05:28:00 UTC,+0+0d,+2428.91-3.02404d,+275.842-2.92337d,+0+0d,+0+0d,+2347.56-5.02297d,+2362.04-5.0842d,+2362.04-5.0842d,+2343.97-5.22718d,+2362.04-5.08379d
2013-07-01 05:29:00 UTC,+0+0d,+2428.91-3.02404d,+275.842-2.92337d,+0+0d,+0+0d,+2347.56-5.02297d,+2362.04-5.0842d,+2362.04-5.0842d,+2343.97-5.22718d,+2362.04-5.08379d
2013-07-01 05:30:00 UTC,+0+0d,+2428.81-3.01916d,+275.833-2.91951d,+0+0d,+0+0d,+2347.45-5.01817d,+2361.94-5.0794d,+2361.94-5.0794d,+2343.86-5.22238d,+2361.93-5.07899d
2013-07-01 05:31:00 UTC,+0+0d,+2428.73-3.0152d,+275.823-2.91557d,+0+0d,+0+0d,+2347.37-5.01429d,+2361.85-5.07551d,+2361.85-5.07551d,+2343.78-5.21849d,+2361.85-5.0751d
2013-07-01 05:32:00 UTC,+0+0d,+2428.44-3.01745d,+275.727-2.93042d,+0+0d,+0+0d,+2347.08-5.01682d,+2361.56-5.07805d,+2361.56-5.07805d,+2343.48-5.22106d,+2361.55-5.07764d
2013-07-01 05:33:00 UTC,+0+0d,+2428.51-3.02808d,+275.734-2.93886d,+0+0d,+0+0d,+2347.25-5.03431d,+2361.71-5.0954d,+2361.71-5.0954d,+2343.55-5.23949d,+2361.7-5.09498d
2013-07-01 05:34:00 UTC,+0+0d,+2428.51-3.02808d,+275.734-2.93886d,+0+0d,+0+0d,+2347.25-5.03431d,+2361.71-5.0954d,+2361.71-5.0954d,+2343.55-5.23949d,+2361.7-5.09498d
2013-07-01 05:35:00 UTC,+0+0d,+2428.85-3.02503d,+275.766-2.93639d,+0+0d,+0+0d,+2347.78-5.02886d,+2362.24-5.08991d,+2362.24-5.08991d,+2344.09-5.23463d,+2362.23-5.08949d
2013-07-01 05:36:00 UTC,+0+0d,+2428.85-3.02503d,+275.766-2.93639d,+0+0d,+0+0d,+2347.78-5.02886d,+2362.24-5.08991d,+2362.24-5.08991d,+2344.09-5.23463d,+2362.23-5.08949d
2013-07-01 05:37:00 UTC,+0+0d,+2428.8-3.01309d,+275.759-2.92529d,+0+0d,+0+0d,+2347.66-5.01403d,+2362.11-5.07506d,+2362.11-5.07506d,+2343.98-5.21924d,+2362.11-5.07465d
2013-07-01 05:38:00 UTC,+0+0d,+2429.16-3.0116d,+275.79-2.9227d,+0+0d,+0+0d,+2348.17-5.0129d,+2362.6-5.07378d,+2362.6-5.07378d,+2344.47-5.21794d,+2362.6-5.07336d
2013-07-01 05:39:00 UTC,+0+0d,+2429.38-3.01248d,+275.81-2.92337d,+0+0d,+0+0d,+2348.52-5.01404d,+2362.95-5.0749d,+2362.95-5.0749d,+2344.82-5.21905d,+2362.95-5.07448d
2013-07-01 05:40:00 UTC,+0+0d,+2429.28-3.00759d,+275.801-2.9195d,+0+0d,+0+0d,+2348.41-5.00923d,+2362.84-5.0701d,+2362.84-5.0701d,+2344.72-5.21425d,+2362.84-5.06968d
2013-07-01 05:41:00 UTC,+0+0d,+2428.5-3.02077d,+275.726-2.93007d,+0+0d,+0+0d,+2347.37-5.02607d,+2361.8-5.08694d,+2361.8-5.08694d,+2343.58-5.2316d,+2361.79-5.08653d
2013-07-01 05:42:00 UTC,+0+0d,+2428.5-3.02077d,+275.726-2.93006d,+0+0d,+0+0d,+2347.37-5.02606d,+2361.8-5.08694d,+2361.8-5.08694d,+2343.58-5.2316d,+2361.79-5.08652d
2013-07-01 05:43:00 UTC,+0+0d,+2428.72-3.02165d,+275.747-2.93073d,+0+0d,+0+0d,+2347.72-5.0272d,+2362.15-5.08806d,+2362.15-5.08806d,+2343.93-5.2327d,+2362.14-5.08764d
2013-07-01 05:44:00 UTC,+0+0d,+2428.84-3.0178d,+275.759-2.92766d,+0+0d,+0+0d,+2347.93-5.02086d,+2362.33-5.08157d,+2362.33-5.08157d,+2344.13-5.22566d,+2362.33-5.08116d
2013-07-01 05:45:00 UTC,+0+0d,+2428.93-3.0296d,+275.698-2.95068d,+0+0d,+0+0d,+2348.03-5.0327d,+2362.43-5.09342d,+2362.43-5.09342d,+2344.23-5.23751d,+2362.43-5.093d
2013-07-01 05:46:00 UTC,+0+0d,+2429.35-3.03058d,+275.74-2.95221d,+0+0d,+0+0d,+2348.68-5.03139d,+2363.05-5.09195d,+2363.05-5.09195d,+2344.86-5.23667d,+2363.05-5.09153d
2013-07-01 05:47:00 UTC,+0+0d,+2429.64-3.03529d,+275.769-2.95669d,+0+0d,+0+0d,+2348.97-5.03592d,+2363.35-5.09647d,+2363.35-5.09647d,+2345.16-5.24119d,+2363.35-5.09606d
2013-07-01 05:48:00 UTC,+0+0d,+2430.21-3.02059d,+275.827-2.94283d,+0+0d,+0+0d,+2349.88-5.01551d,+2364.24-5.07589d,+2364.24-5.07589d,+2346.14-5.22014d,+2364.24-5.07548d
2013-07-01 05:49:00 UTC,+0+0d,+2430.02-3.02399d,+275.816-2.94569d,+0+0d,+0+0d,+2349.47-5.02106d,+2363.85-5.0816d,+2363.85-5.0816d,+2345.74-5.2252d,+2363.85-5.08118d
2013-07-01 05:50:00 UTC,+0+0d,+2429.84-3.01528d,+275.798-2.93799d,+0+0d,+0+0d,+2349.22-5.00951d,+2363.6-5.07004d,+2363.6-5.07004d,+2345.51-5.21311d,+2363.59-5.06963d
2013-07-01 05:51:00 UTC,+0+0d,+2429.5-3.01828d,+275.766-2.94042d,+0+0d,+0+0d,+2348.69-5.01488d,+2363.07-5.07545d,+2363.07-5.07545d,+2344.95-5.21843d,+2363.06-5.07504d
2013-07-01 05:52:00 UTC,+0+0d,+2429.39-3.01273d,+275.758-2.93682d,+0+0d,+0+0d,+2348.63-5.00682d,+2363.01-5.06738d,+2363.01-5.06738d,+2344.89-5.21036d,+2363.01-5.06696d
2013-07-01 05:53:00 UTC,+0+0d,+2429.08-3.00709d,+275.728-2.9324d,+0+0d,+0+0d,+2348.31-5.00138d,+2362.69-5.06194d,+2362.69-5.06194d,+2344.57-5.20493d,+2362.69-5.06152d
2013-07-01 05:54:00 UTC,+0+0d,+2428.49-3.01284d,+275.667-2.93482d,+0+0d,+0+0d,+2347.57-5.0071d,+2361.97-5.0678d,+2361.97-5.0678d,+2343.84-5.21084d,+2361.96-5.06739d
2013-07-01 05:55:00 UTC,+0+0d,+2427.91-3.02083d,+275.612-2.94125d,+0+0d,+0+0d,+2346.67-5.02102d,+2361.06-5.08176d,+2361.06-5.08176d,+2342.85-5.22527d,+2361.06-5.08134d
